"school","sex","age","address","famsize","parent_status","mother_edu","father_edu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","weekday_alcohol_consume","weekend_alcohol_consume","health","absences","first_period_grade","second_period_grade","final_grade","subject","avg_grade","performance","absence_level","parent_edu"
"GP","Female",17,"Urban","Small","Apart","2","2","other","other","home","mother",1,"Low","1","no","yes","no","no","no","no","yes","no","3","1","2","1","1","1",8,11,9,10,"Portuguese",10,"Medium","Moderate",3
"GP","Female",17,"Rural","Small","Together","1","1","at_home","other","course","mother",2,"High","0","no","no","no","yes","yes","yes","yes","no","4","3","3","1","3","5",4,15,14,15,"Portuguese",14.67,"High","Low",2
"GP","Female",17,"Urban","Small","Apart","4","2","teacher","other","course","mother",1,"Medium","0","no","yes","no","yes","yes","yes","no","no","4","3","2","1","1","4",4,15,14,14,"Portuguese",14.33,"Medium","Low",4
"GP","Male",17,"Urban","Small","Together","4","3","health","other","course","mother",2,"Medium","0","no","no","no","yes","yes","yes","yes","yes","2","5","5","1","4","5",8,15,15,15,"Portuguese",15,"High","Moderate",4.5
"GP","Male",17,"Rural","Small","Apart","4","4","teacher","other","course","mother",2,"Medium","0","no","yes","no","no","yes","yes","yes","no","3","3","3","2","3","4",0,12,12,12,"Portuguese",12,"Medium","None",5
"GP","Male",16,"Urban","Small","Together","4","3","teacher","other","course","mother",1,"Low","0","no","no","no","yes","no","yes","yes","no","5","4","5","1","1","3",7,14,14,15,"Portuguese",14.33,"High","Moderate",4.5
"GP","Male",16,"Urban","Large","Together","4","4","services","services","course","mother",1,"Low","0","no","no","yes","yes","yes","yes","yes","no","5","3","2","1","2","5",4,14,15,15,"Portuguese",14.67,"High","Low",5
"GP","Female",17,"Urban","Large","Together","4","4","teacher","services","course","mother",1,"Medium","0","no","yes","yes","no","yes","yes","yes","yes","5","3","1","1","4","5",2,11,11,12,"Portuguese",11.33,"Medium","Low",5
"GP","Male",17,"Rural","Large","Together","1","1","other","other","home","father",2,"High","0","no","no","no","no","no","yes","yes","yes","4","3","3","1","1","1",2,13,14,15,"Portuguese",14,"High","Low",2
"GP","Female",17,"Urban","Large","Together","3","3","services","other","home","mother",2,"High","0","no","yes","no","no","yes","yes","yes","yes","4","2","2","2","3","5",10,11,11,11,"Portuguese",11,"Medium","Moderate",4
"GP","Female",17,"Urban","Large","Together","1","1","at_home","other","course","mother",1,"Medium","0","yes","no","no","no","no","yes","no","yes","4","3","2","1","1","4",10,10,9,10,"Portuguese",9.67,"Medium","Moderate",2
"GP","Female",18,"Urban","Large","Together","2","1","other","other","course","other",2,"High","0","no","yes","no","no","no","yes","yes","yes","4","4","4","1","1","3",10,12,10,11,"Portuguese",11,"Medium","Moderate",2.5
"GP","Male",16,"Urban","Large","Together","2","1","other","other","course","mother",3,"Low","0","no","no","no","no","yes","yes","yes","no","4","3","3","1","1","4",7,15,16,16,"Portuguese",15.67,"High","Moderate",2.5
"GP","Female",17,"Urban","Large","Together","1","1","other","services","course","father",1,"Medium","0","no","yes","no","no","yes","yes","no","no","4","3","4","1","2","5",4,11,10,11,"Portuguese",10.67,"Medium","Low",2
"GP","Male",17,"Urban","Large","Together","2","3","other","other","course","father",2,"Low","0","no","no","no","no","yes","yes","yes","no","5","2","2","1","1","2",2,9,12,13,"Portuguese",11.33,"Medium","Low",3.5
"GP","Male",22,"Urban","Large","Together","3","1","services","services","other","mother",1,"Low","3","no","no","no","no","no","no","yes","yes","5","4","5","5","5","1",12,7,8,5,"Portuguese",6.67,"Low","Moderate",3
"GP","Male",18,"Rural","Small","Together","3","3","other","services","course","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","yes","4","3","3","1","3","5",8,10,9,10,"Portuguese",9.67,"Medium","Moderate",4
"GP","Male",16,"Urban","Large","Together","0","2","other","other","other","mother",1,"Low","0","no","no","no","no","no","yes","yes","no","4","3","2","2","4","5",0,11,12,11,"Portuguese",11.33,"Medium","None",2
"GP","Male",18,"Urban","Large","Together","3","2","services","other","course","mother",2,"Low","0","no","no","no","no","yes","no","yes","no","4","4","5","2","4","5",8,7,8,7,"Portuguese",7.33,"Low","Moderate",3.5
"GP","Male",16,"Urban","Large","Together","3","3","at_home","other","reputation","other",3,"Medium","1","yes","yes","no","no","no","yes","yes","no","5","3","3","1","3","2",4,9,11,10,"Portuguese",10,"Medium","Low",4
"GP","Male",18,"Urban","Large","Together","2","1","services","services","other","mother",1,"Low","2","no","no","no","no","no","no","yes","no","3","2","5","2","5","5",4,7,8,6,"Portuguese",7,"Low","Low",2.5
"GP","Male",16,"Rural","Large","Together","2","1","other","other","course","mother",2,"Low","0","no","no","no","yes","no","yes","no","no","3","3","2","1","3","3",2,14,13,12,"Portuguese",13,"Medium","Low",2.5
"GP","Male",17,"Rural","Large","Together","2","1","other","other","course","mother",1,"Low","0","no","no","no","no","no","yes","yes","no","4","4","2","2","4","5",0,12,12,13,"Portuguese",12.33,"Medium","None",2.5
"GP","Male",17,"Urban","Small","Together","1","1","health","other","course","mother",2,"Low","1","no","yes","no","yes","yes","yes","yes","no","4","4","4","1","2","5",0,9,10,10,"Portuguese",9.67,"Medium","None",2
"GP","Female",18,"Urban","Small","Apart","2","1","other","other","course","mother",1,"Medium","0","no","yes","no","no","no","yes","yes","yes","4","3","4","1","3","5",2,12,12,13,"Portuguese",12.33,"Medium","Low",2.5
"GP","Female",17,"Urban","Small","Together","4","2","teacher","services","reputation","mother",1,"Very High","0","no","yes","no","yes","yes","yes","yes","no","4","2","3","1","1","4",2,14,15,17,"Portuguese",15.33,"High","Low",4
"GP","Female",19,"Urban","Large","Together","2","2","services","services","home","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","4","3","3","1","1","5",0,10,10,11,"Portuguese",10.33,"Medium","None",3
"GP","Male",18,"Urban","Small","Together","2","1","services","other","course","mother",3,"Medium","1","no","no","no","yes","no","no","yes","no","4","4","5","4","4","5",4,11,10,11,"Portuguese",10.67,"Medium","Low",2.5
"GP","Female",17,"Rural","Large","Together","4","2","other","other","course","mother",1,"High","0","no","yes","no","yes","yes","yes","yes","no","4","3","4","1","3","5",2,11,12,14,"Portuguese",12.33,"Medium","Low",4
"GP","Female",18,"Urban","Small","Together","1","1","other","at_home","home","mother",1,"High","0","no","yes","no","no","no","yes","no","no","4","4","3","2","3","3",4,11,12,14,"Portuguese",12.33,"Medium","Low",2
"GP","Female",18,"Rural","Large","Together","2","2","other","other","home","mother",1,"Medium","0","yes","no","no","no","yes","yes","no","no","3","2","3","1","1","5",4,11,11,13,"Portuguese",11.67,"Medium","Low",3
"GP","Male",19,"Urban","Small","Apart","4","3","services","at_home","reputation","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","4","3","1","1","1","1",4,11,13,14,"Portuguese",12.67,"Medium","Low",4.5
"GP","Male",18,"Urban","Large","Together","2","1","other","other","home","mother",1,"Medium","0","no","no","no","yes","yes","yes","yes","no","5","2","4","1","2","4",2,16,16,16,"Portuguese",16,"High","Low",2.5
"GP","Male",17,"Rural","Large","Together","2","2","other","services","other","mother",2,"Low","0","no","no","no","no","no","no","no","no","5","2","2","1","1","4",0,9,10,10,"Portuguese",9.67,"Medium","None",3
"GP","Female",17,"Urban","Small","Together","2","2","services","services","course","father",1,"Very High","0","no","no","no","yes","yes","yes","yes","yes","3","4","1","1","1","2",2,10,11,12,"Portuguese",11,"Medium","Low",3
"GP","Female",20,"Rural","Large","Together","2","1","other","other","course","other",2,"Medium","0","no","yes","yes","yes","yes","no","yes","yes","1","2","3","1","2","2",8,10,12,12,"Portuguese",11.33,"Medium","Moderate",2.5
"GP","Female",18,"Urban","Large","Together","4","3","services","other","home","father",1,"Medium","0","no","yes","no","no","yes","yes","yes","yes","3","1","2","1","3","2",2,15,15,15,"Portuguese",15,"High","Low",4.5
"GP","Male",18,"Urban","Large","Together","4","3","teacher","other","course","mother",1,"Medium","0","no","yes","no","no","no","yes","yes","no","4","3","2","1","1","3",2,10,10,11,"Portuguese",10.33,"Medium","Low",4.5
"GP","Male",18,"Rural","Large","Together","3","2","other","other","course","mother",1,"High","0","no","no","no","yes","no","yes","no","no","5","3","2","1","1","3",2,10,11,12,"Portuguese",11,"Medium","Low",3.5
"GP","Female",17,"Urban","Large","Together","3","3","other","other","home","mother",1,"High","0","no","no","no","yes","no","yes","no","no","3","2","3","1","1","4",2,15,12,13,"Portuguese",13.33,"Medium","Low",4
"GP","Female",18,"Urban","Large","Together","2","2","at_home","services","home","mother",1,"High","0","no","yes","no","yes","yes","yes","yes","yes","4","3","3","1","1","3",0,11,12,13,"Portuguese",12,"Medium","None",3
"GP","Male",17,"Urban","Large","Together","2","2","other","other","home","father",2,"Low","0","no","no","no","no","yes","no","yes","no","4","4","4","2","3","4",8,8,8,9,"Portuguese",8.33,"Low","Moderate",3
"GP","Male",18,"Rural","Small","Apart","3","4","other","other","reputation","mother",2,"Medium","0","no","yes","no","yes","yes","yes","yes","no","4","2","5","3","4","1",6,15,16,16,"Portuguese",15.67,"High","Moderate",4.5
"GP","Male",17,"Urban","Large","Together","3","1","services","other","other","mother",1,"Medium","0","no","no","no","yes","yes","yes","yes","yes","5","4","4","3","4","5",0,11,11,14,"Portuguese",12,"Medium","None",3
"GP","Female",18,"Rural","Large","Together","4","4","teacher","other","reputation","mother",2,"Medium","0","no","no","no","yes","yes","yes","yes","no","4","3","4","2","2","4",8,10,11,12,"Portuguese",11,"Medium","Moderate",5
"GP","Male",18,"Urban","Large","Together","4","2","health","other","reputation","father",1,"Medium","0","no","yes","no","yes","yes","yes","yes","yes","5","4","5","1","3","5",4,10,12,14,"Portuguese",12,"Medium","Low",4
"GP","Female",18,"Rural","Large","Together","2","1","other","other","reputation","mother",2,"Medium","0","no","yes","no","no","yes","no","yes","yes","4","3","5","1","2","3",12,8,9,10,"Portuguese",9,"Medium","Moderate",2.5
"GP","Female",19,"Urban","Large","Together","3","3","other","services","home","other",1,"Medium","0","no","yes","no","yes","yes","yes","yes","no","4","3","5","3","3","5",16,11,12,12,"Portuguese",11.67,"Medium","High",4
"GP","Female",18,"Urban","Large","Together","2","3","other","services","reputation","father",1,"Very High","0","no","yes","no","yes","yes","yes","yes","yes","4","5","5","1","3","2",10,16,16,16,"Portuguese",16,"High","Moderate",3.5
"GP","Female",18,"Urban","Small","Together","1","1","other","other","home","mother",2,"Medium","0","no","yes","no","no","no","yes","no","no","4","4","3","1","1","3",2,13,13,13,"Portuguese",13,"Medium","Low",2
"GP","Male",17,"Rural","Large","Together","1","2","at_home","at_home","home","mother",1,"Medium","0","no","yes","no","yes","no","yes","no","yes","3","5","2","2","2","1",2,16,17,18,"Portuguese",17,"High","Low",2.5
"GP","Female",18,"Urban","Large","Together","2","1","other","other","home","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","yes","4","2","5","1","2","1",8,14,14,15,"Portuguese",14.33,"High","Moderate",2.5
"GP","Female",17,"Urban","Large","Together","2","4","at_home","health","reputation","mother",2,"Medium","0","no","yes","no","no","yes","yes","yes","yes","4","3","3","1","1","1",6,15,16,16,"Portuguese",15.67,"High","Moderate",4
"GP","Female",17,"Urban","Small","Together","2","2","services","other","course","mother",2,"Medium","0","yes","yes","no","no","yes","yes","yes","yes","4","4","4","2","3","5",6,12,12,12,"Portuguese",12,"Medium","Moderate",3
"GP","Female",18,"Rural","Large","Apart","3","2","other","services","home","mother",2,"Medium","0","no","no","no","no","no","no","yes","yes","4","1","1","1","1","5",15,12,9,10,"Portuguese",10.33,"Medium","Moderate",3.5
"GP","Male",18,"Urban","Large","Together","4","4","teacher","services","home","mother",2,"Low","0","no","no","no","yes","yes","yes","yes","no","3","2","4","1","4","3",6,11,12,12,"Portuguese",11.67,"Medium","Moderate",5
"GP","Female",18,"Urban","Large","Together","4","4","health","health","reputation","father",1,"Medium","1","yes","yes","no","yes","yes","yes","yes","yes","2","4","4","1","1","4",2,14,12,13,"Portuguese",13,"Medium","Low",5
"GP","Female",17,"Urban","Large","Together","2","2","other","services","reputation","father",3,"High","0","no","yes","no","no","yes","yes","yes","yes","4","2","3","1","1","1",8,13,15,15,"Portuguese",14.33,"High","Moderate",3
"GP","Female",19,"Rural","Large","Together","3","2","services","services","reputation","father",1,"Medium","1","yes","yes","no","no","yes","no","yes","no","3","3","3","4","3","3",0,9,8,10,"Portuguese",9,"Medium","None",3.5
"GP","Male",18,"Urban","Small","Together","4","3","teacher","services","course","mother",2,"Low","0","no","no","no","yes","yes","yes","yes","no","4","2","3","1","2","1",0,10,10,10,"Portuguese",10,"Medium","None",4.5
"GP","Male",18,"Urban","Large","Together","1","2","at_home","other","home","other",2,"Low","0","no","no","no","no","no","no","yes","no","3","4","4","2","4","4",10,10,10,11,"Portuguese",10.33,"Medium","Moderate",2.5
"GP","Male",17,"Urban","Small","Apart","4","1","services","other","home","mother",2,"Low","0","no","no","no","yes","yes","yes","yes","yes","4","5","4","2","4","5",22,11,11,10,"Portuguese",10.67,"Medium","High",3.5
"GP","Male",17,"Urban","Small","Apart","3","2","teacher","services","home","mother",1,"Low","0","no","no","no","no","yes","yes","yes","no","4","4","4","3","4","3",18,13,13,13,"Portuguese",13,"Medium","High",3.5
"GP","Female",18,"Rural","Small","Together","1","1","at_home","other","reputation","mother",2,"Very High","0","no","yes","no","yes","yes","yes","no","no","5","2","2","1","1","3",2,17,17,18,"Portuguese",17.33,"High","Low",2
"GP","Female",18,"Urban","Large","Together","1","1","other","other","home","mother",2,"Medium","0","yes","no","no","yes","yes","yes","yes","no","5","4","4","1","1","4",0,12,13,13,"Portuguese",12.67,"Medium","None",2
"GP","Female",17,"Urban","Large","Together","2","2","other","other","course","mother",1,"Medium","0","no","yes","no","no","no","yes","yes","no","5","4","5","1","2","5",12,12,12,14,"Portuguese",12.67,"Medium","Moderate",3
"GP","Female",18,"Urban","Large","Together","2","1","other","other","reputation","mother",2,"Medium","0","no","no","no","yes","yes","yes","yes","yes","4","3","1","1","1","5",10,12,13,14,"Portuguese",13,"Medium","Moderate",2.5
"GP","Male",17,"Urban","Large","Together","1","1","other","other","reputation","father",1,"Medium","0","no","no","no","no","no","yes","yes","no","4","3","3","1","2","4",0,12,12,12,"Portuguese",12,"Medium","None",2
"GP","Female",18,"Urban","Large","Together","2","2","at_home","at_home","other","mother",1,"High","0","no","yes","no","no","yes","yes","yes","no","4","3","3","1","2","2",0,18,18,18,"Portuguese",18,"High","None",3
"GP","Female",17,"Urban","Large","Together","1","1","services","teacher","reputation","mother",1,"High","0","no","yes","no","no","yes","yes","yes","no","4","3","3","1","1","3",0,13,13,14,"Portuguese",13.33,"Medium","None",2
"GP","Male",18,"Urban","Large","Together","2","1","services","services","reputation","mother",1,"High","0","no","no","no","yes","yes","yes","yes","no","4","2","4","1","3","2",0,14,15,15,"Portuguese",14.67,"High","None",2.5
"GP","Male",18,"Urban","Small","Apart","4","4","teacher","teacher","reputation","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","no","5","4","3","1","1","2",0,17,17,17,"Portuguese",17,"High","None",5
"GP","Male",18,"Urban","Large","Together","4","2","teacher","other","home","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","yes","4","3","2","1","4","5",2,15,16,16,"Portuguese",15.67,"High","Low",4
"GP","Female",17,"Urban","Large","Together","4","3","health","services","reputation","mother",1,"High","0","no","yes","no","no","yes","yes","yes","no","4","2","2","1","2","3",0,17,18,18,"Portuguese",17.67,"High","None",4.5
"GP","Female",17,"Rural","Small","Together","3","1","services","other","reputation","mother",2,"Very High","0","no","yes","no","no","yes","yes","no","no","3","1","2","1","1","3",0,18,19,19,"Portuguese",18.67,"High","None",3
